driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,sentiConfi,sentiment,siteCode,trigger
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-04-09 00:00:00,3.0,I use it in my office for a few minutes at a time to take the chill out - and to get me out of my seat every half hour or so to put it on again. The on-off switch is not well located so it requires one hand to hold the heater and the other to turn the switch. Other than that it works well. I'm not sure about its durability but I'll find out in time. It doesn't get over-heated but it also doesn't put out a lot of heat.,It doesn't get over-heated but it also doesn't put out a lot of heat.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Paul from Berkeley, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-03-27 00:00:00,5.0,"Pumps out the heat, for sure. Keeps my cubicle warm and toasty. Small, quiet. I like that it also has a fan, which I use to circulate the heat if I get too warm.",Does a good job,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,L. Potter, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-03-23 00:00:00,5.0,Small but has a great punch. It heats up my master bedroom which has vaulted ceiling.,"Oh, it feels good to be warm and toasty!",https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-03-07 00:00:00,5.0,Works ok,Seems to pull at lot of amps,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-03-04 00:00:00,5.0,"We bought this for our 24 foot RV after LOTS of research. Low setting keeps the temperature decently warm. High setting is powerful! This heater did not disappoint. We never used it below 20 degrees Fahrenheit but often used it between 28 and 50. Tiny, stable and powerful.","Tiny, stable and poweful!",https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-02-27 00:00:00,3.0,"This little guy was fine for what it is, but it really didn't heat the space (a small space at that) very well and it is noisy. I sent it back, it just wasn't the right solution for me, but it worked, it heated, and it has a great look so I can't give it a bad rating, it just wasn't right for me.",Just okay,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,William B. Laughlin, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-02-19 00:00:00,5.0,"I have this in my office and even though it's small, it's very powerful. I put it under my desk or under the table during early morning meetings and it does a wonderful job of heating.",I put it under my desk or under the table during early morning meetings and it does a wonderful job of heating,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,JKS, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-27 00:00:00,5.0,"Hubby loves his new Bathroom heater, puts out excellent heat too!!! Recommend!!",Excellent,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Rose DeWees, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-25 00:00:00,2.0,I've had a Holmes space heater for years and it was the best one ever. I needed to replace it and purchased this new one. This new heater runs much louder and provides less instant heat than the older version. It doesn't have an adjustable thermostat. It's acceptable but not great.,... Holmes space heater for years and it was the best one ever,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Les, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-19 00:00:00,1.0,Might be better for a small bathroom but not for under my desk in my study. Would have to put my feet right on it to feel any heat. Not impressed.,Might be better for a small bathroom but not for under my ...,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-18 00:00:00,5.0,"Even at $30 now, I'm back for Another as a Back up~!! I purchased it in April of 2015 and it's January of 2017 and still working Strong!! It's winter and I'm afraid that it may give out, so I'm back to buy another as a back up :) ...because I run it year round. I'm anemic so I run daily. Again, it's the BEST little heater I've ever purchased; and I've gone thru many!",BEST little heater Ever~!!,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,PinotNoirLand, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-18 00:00:00,4.0,"Good quality product, no issues so far! I deducted one star because it is slightly noisier than I expected, I've never used a space heater before and I bought this for my bedroom which gets slightly drafty ...but to be totally honest after 5 minutes I drowned out the sound and it actually became kind of soothing while keeping me warm but not hot (one the first of two settings) which was perfect. I would definitely recommend!","Warm, Toasty, Well Made Space Heater",https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,MEEMS, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-15 00:00:00,2.0,After four years of use I accidentally left my amazing old Warmwave heater on overnight and it stopped working. I looked everywhere to replace it and finally ordered this Jarden based on all the positive reviews but it was so loud and the highest temperature wasn't warm enough so I sent it back. I couldn't find the exact same Warmwave that I had but I went to Home Depot and found a similar one for $13 that is quieter and warmer than this one (pictured).,After four years of use I accidentally left my amazing old Warmwave heater on overnight and it stopped working,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Sunita, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-09 00:00:00,5.0,Gives great heat. Runs quiet. It is small and extremely efficient. Big bang for your buck and not expensive!,Space Heater by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,diane, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-06 00:00:00,4.0,"A little noisy, but works really well!",Four Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Gina, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-02 00:00:00,4.0,Heats up a small room quick. If you leave it on highest setting you're gonna be cooking. kinda noisy,Hot af,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Tall Paul, , ,AM, 
